match,market,sel,odds,mp,ip,edge,W,pnl,league,tier
Waalwijk vs Excelsior,O/U,Under,2.37,0.5072818549525104,0.42194092827004215,0.08534092668246829,False,-10.0,Eredivisie,1
Eupen vs Kortrijk,O/U,Under,2.19,0.5561979425821876,0.4566210045662101,0.0995769380159775,True,11.899999999999999,Jupiler Pro League,1
West Brom vs Leicester,1X2,Home,2.89,0.47561387690294,0.3460207612456747,0.12959311565726528,False,-10.0,Championship,2
Plymouth vs Stoke,O/U,Under,2.12,0.5398428748593215,0.4716981132075471,0.06814476165177435,False,-10.0,Championship,2
Volendam vs Zwolle,O/U,Under,2.37,0.5030867626083146,0.42194092827004215,0.0811458343382725,False,-10.0,Eredivisie,1
Leverkusen vs Dortmund,1X2,Home,1.67,0.744946543270927,0.5988023952095809,0.14614414806134612,False,-10.0,Bundesliga,1
St. Gilloise vs Cercle Brugge,1X2,Home,1.64,0.7366965755591235,0.6097560975609756,0.1269404779981479,True,6.399999999999999,Jupiler Pro League,1
Hertha vs Elversberg,O/U,Under,2.42,0.49199877322958496,0.4132231404958678,0.07877563273371718,False,-10.0,2. Bundesliga,2
Sevilla vs Villarreal,1X2,Home,2.11,0.6308121966446937,0.47393364928909953,0.15687854735559414,False,-10.0,La Liga,1
Annecy vs Caen,1X2,Home,2.75,0.4646643622381148,0.36363636363636365,0.10102799860175116,False,-10.0,Ligue 2,2
Hoffenheim vs Bochum,O/U,Under,2.67,0.45730028213300855,0.37453183520599254,0.08276844692701602,False,-10.0,Bundesliga,1
Notts County vs Walsall,O/U,Under,2.35,0.4819610044268654,0.425531914893617,0.05642908953324838,False,-10.0,League Two,4
Blackburn vs Leeds,O/U,Under,2.6,0.4592750272001289,0.3846153846153846,0.07465964258474433,True,16.0,Championship,2
AFC Wimbledon vs Swindon,O/U,Under,2.21,0.49586006327118226,0.45248868778280543,0.04337137548837683,False,-10.0,League Two,4
Bari vs Sudtirol,O/U,Over,2.68,0.467469801257318,0.3731343283582089,0.0943354728991091,True,16.8,Serie B,2
Aston Villa vs Arsenal,1X2,Home,3.41,0.4137555439405609,0.29325513196480935,0.12050041197575156,True,24.1,Premier League,1
Mechelen vs Club Brugge,O/U,Under,2.26,0.5279937073803741,0.4424778761061947,0.08551583127417939,True,12.599999999999998,Jupiler Pro League,1
Everton vs Chelsea,1X2,Home,3.02,0.5766201317513538,0.33112582781456956,0.24549430393678429,True,20.2,Premier League,1
St Johnstone vs Hibernian,1X2,Home,3.41,0.47706229298456315,0.29325513196480935,0.1838071610197538,True,24.1,Premiership,1
Southampton vs Blackburn,O/U,Under,2.46,0.49683360246293284,0.4065040650406504,0.09032953742228245,False,-10.0,Championship,2
Lens vs Reims,1X2,Home,1.87,0.6261121975595443,0.53475935828877,0.09135283927077431,True,8.700000000000001,Ligue 1,1
Laval vs Pau FC,1X2,Away,4.4,0.30768141733684135,0.22727272727272727,0.08040869006411408,False,-10.0,Ligue 2,2
Harrogate vs Notts County,O/U,Under,2.28,0.5129583277770045,0.4385964912280702,0.07436183654893425,False,-10.0,League Two,4
Crawley Town vs Mansfield,O/U,Under,2.31,0.4750334481962082,0.4329004329004329,0.04213301529577529,False,-10.0,League Two,4
Carlisle vs Northampton,1X2,Home,2.72,0.43062770238559894,0.3676470588235294,0.06298064356206956,False,-10.0,League One,3
Sp Gijon vs Leganes,O/U,Over,2.64,0.4551317529477596,0.3787878787878788,0.07634387415988081,False,-10.0,Segunda Division,2
Sp Gijon vs Leganes,1X2,Away,3.82,0.36418291514273105,0.2617801047120419,0.10240281043068916,False,-10.0,Segunda Division,2
Andorra vs Espanol,1X2,Home,3.07,0.46132597281833443,0.32573289902280134,0.1355930737955331,False,-10.0,Segunda Division,2
Hertha vs Osnabruck,O/U,Under,2.55,0.4593752399929041,0.3921568627450981,0.067218377247806,True,15.499999999999998,2. Bundesliga,2
Nurnberg vs Hamburg,O/U,Under,2.66,0.46348457484283956,0.37593984962406013,0.08754472521877943,True,16.6,2. Bundesliga,2
Mainz vs Heidenheim,O/U,Under,2.27,0.533156033420486,0.44052863436123346,0.09262739905925255,True,12.7,Bundesliga,1
Holstein Kiel vs Hannover,1X2,Home,2.26,0.5713847334117929,0.4424778761061947,0.12890685730559814,True,12.599999999999998,2. Bundesliga,2
Karlsruhe vs Elversberg,O/U,Under,2.44,0.4839526517318271,0.4098360655737705,0.07411658615805661,False,-10.0,2. Bundesliga,2
Chaves vs Casa Pia,1X2,Home,2.75,0.5267659884589924,0.36363636363636365,0.16312962482262872,False,-10.0,Liga Portugal,1
Sp Braga vs Benfica,1X2,Home,2.86,0.5047519638925191,0.3496503496503497,0.1551016142421694,False,-10.0,Liga Portugal,1
St. Gilloise vs Mechelen,1X2,Home,1.33,0.8554965202195824,0.7518796992481203,0.10361682097146219,True,3.3000000000000007,Jupiler Pro League,1
Gaziantep vs Ad. Demirspor,O/U,Under,2.29,0.5359310822597195,0.4366812227074236,0.09924985955229593,False,-10.0,Super Lig,1
Leganes vs Tenerife,1X2,Home,2.27,0.5484113982744002,0.44052863436123346,0.10788276391316676,False,-10.0,Segunda Division,2
Eibar vs Sp Gijon,O/U,Over,2.27,0.5080486675720821,0.44052863436123346,0.06752003321084865,False,-10.0,Segunda Division,2
Valladolid vs Ferrol,O/U,Over,2.41,0.4880929811693361,0.41493775933609955,0.07315522183323653,False,-10.0,Segunda Division,2
Stockport vs Notts County,1X2,Home,1.66,0.6970871724349097,0.6024096385542169,0.09467753388069278,True,6.6,League Two,4
Forest Green vs Gillingham,1X2,Home,2.69,0.4367671941450094,0.3717472118959108,0.0650199822490986,False,-10.0,League Two,4
Leicester vs Rotherham,O/U,Under,2.65,0.4502612889435186,0.37735849056603776,0.07290279837748082,False,-10.0,Championship,2
Accrington vs Walsall,1X2,Home,2.32,0.5650003060689937,0.4310344827586207,0.13396582331037293,True,13.2,League Two,4
Cittadella vs Spezia,O/U,Over,2.43,0.48258952663692634,0.4115226337448559,0.07106689289207041,True,14.3,Serie B,2
Ad. Demirspor vs Antalyaspor,O/U,Under,2.29,0.518957620024352,0.4366812227074236,0.08227639731692837,False,-10.0,Super Lig,1
Millwall vs QPR,1X2,Away,3.63,0.3949275636468761,0.27548209366391185,0.11944546998296424,False,-10.0,Championship,2
Gillingham vs Crawley Town,1X2,Away,3.5,0.3358844532988454,0.2857142857142857,0.05017016758455972,True,25.0,League Two,4
Swindon vs Wrexham,O/U,Under,2.47,0.4525083996456507,0.4048582995951417,0.047650100050509014,True,14.700000000000003,League Two,4
Notts County vs Doncaster,O/U,Under,2.34,0.4957406817816825,0.4273504273504274,0.06839025443125513,False,-10.0,League Two,4
Club Brugge vs St. Gilloise,1X2,Away,3.01,0.5344252291921984,0.33222591362126247,0.2021993155709359,False,-10.0,Jupiler Pro League,1
Bournemouth vs Fulham,1X2,Home,2.22,0.5766518311492845,0.4504504504504504,0.12620138069883413,True,12.200000000000003,Premier League,1
Ascoli vs Cittadella,O/U,Over,2.56,0.45565952145851274,0.390625,0.06503452145851274,False,-10.0,Serie B,2
Brescia vs Parma,O/U,Over,2.24,0.5109707390443217,0.4464285714285714,0.06454216761575027,False,-10.0,Serie B,2
Lecco vs Sudtirol,1X2,Home,2.46,0.49990609527450613,0.4065040650406504,0.09340203023385574,True,14.6,Serie B,2
Sampdoria vs Bari,O/U,Over,2.38,0.4919006590312306,0.42016806722689076,0.07173259180433983,False,-10.0,Serie B,2
Hull vs Blackburn,1X2,Home,1.86,0.5909525878904108,0.5376344086021505,0.053318179288260326,True,8.600000000000001,Championship,2
Ipswich vs QPR,O/U,Under,2.07,0.5599321577567488,0.48309178743961356,0.0768403703171352,True,10.7,Championship,2
Preston vs Sheffield Weds,O/U,Over,2.49,0.48205975864087697,0.4016064257028112,0.08045333293806578,False,-10.0,Championship,2
Swindon vs Forest Green,O/U,Under,2.3,0.5128385776241973,0.4347826086956522,0.07805596892854505,False,-10.0,League Two,4
Swindon vs Forest Green,1X2,Away,3.24,0.37232547349828415,0.30864197530864196,0.0636834981896422,False,-10.0,League Two,4
Barrow vs Accrington,1X2,Away,4.33,0.3188141132744431,0.23094688221709006,0.08786723105735303,False,-10.0,League Two,4
Porto vs Chaves,O/U,Under,2.64,0.5193835528075914,0.3787878787878788,0.14059567401971262,True,16.400000000000002,Liga Portugal,1
Wigan vs Carlisle,1X2,Away,3.69,0.3322938130374502,0.2710027100271003,0.0612911030103499,False,-10.0,League One,3
Cheltenham vs Reading,1X2,Home,2.67,0.4438147040965936,0.37453183520599254,0.06928286889060109,False,-10.0,League One,3
Port Vale vs Blackpool,1X2,Home,3.31,0.39621399812472025,0.3021148036253776,0.09409919449934262,True,23.1,League One,3
Tottenham vs Bournemouth,1X2,Away,4.04,0.3941721430617674,0.24752475247524752,0.14664739058651988,False,-10.0,Premier League,1
Crewe vs Bradford,O/U,Under,2.12,0.5226951842155604,0.4716981132075471,0.05099707100801326,True,11.200000000000001,League Two,4
Crewe vs Bradford,1X2,Home,2.96,0.39677184535792936,0.33783783783783783,0.058934007520091536,True,19.6,League Two,4
QPR vs Cardiff,1X2,Home,2.32,0.5269786136666994,0.4310344827586207,0.09594413090807868,False,-10.0,Championship,2
Crawley Town vs Swindon,O/U,Under,2.29,0.488454580696158,0.4366812227074236,0.05177335798873439,False,-10.0,League Two,4
Crawley Town vs Swindon,1X2,Home,2.29,0.49660737487023054,0.4366812227074236,0.059926152162806945,True,12.9,League Two,4
Tranmere vs Notts County,1X2,Home,3.08,0.5088884071355788,0.3246753246753247,0.18421308246025414,True,20.8,League Two,4
Wrexham vs Barrow,1X2,Away,3.96,0.30643794126786045,0.25252525252525254,0.053912688742607906,False,-10.0,League Two,4
Accrington vs Salford,1X2,Home,1.81,0.5984018846687487,0.5524861878453039,0.04591569682344476,True,8.100000000000001,League Two,4
Middlesbrough vs Coventry,O/U,Under,2.06,0.5478053585429861,0.4854368932038835,0.06236846533910256,False,-10.0,Championship,2
Blackburn vs Rotherham,O/U,Under,2.38,0.49153612443129147,0.42016806722689076,0.0713680572044007,False,-10.0,Championship,2
Getafe vs Vallecano,O/U,Over,2.63,0.4726887559803632,0.3802281368821293,0.09246061909823389,False,-10.0,La Liga,1
Getafe vs Vallecano,1X2,Home,2.42,0.5342550539522768,0.4132231404958678,0.12103191345640901,False,-10.0,La Liga,1
Besiktas vs Kasimpasa,O/U,Under,2.57,0.4839367884663135,0.38910505836575876,0.09483173010055473,False,-10.0,Super Lig,1
Salford vs Forest Green,O/U,Under,2.0,0.5426324352097671,0.5,0.04263243520976712,False,-10.0,League Two,4
Swindon vs Colchester,O/U,Under,2.47,0.49551494280058983,0.4048582995951417,0.09065664320544814,False,-10.0,League Two,4
Harrogate vs Doncaster,1X2,Home,2.47,0.4673419856536557,0.4048582995951417,0.06248368605851401,True,14.700000000000003,League Two,4
Barrow vs Tranmere,1X2,Away,4.02,0.34416094118259033,0.24875621890547267,0.09540472227711766,False,-10.0,League Two,4
Moreirense vs Casa Pia,1X2,Home,1.91,0.681188557649361,0.5235602094240838,0.15762834822527727,False,-10.0,Liga Portugal,1
Kasimpasa vs Buyuksehyr,1X2,Home,2.31,0.604974219524963,0.4329004329004329,0.1720737866245301,False,-10.0,Super Lig,1
Ad. Demirspor vs Istanbulspor,O/U,Under,2.69,0.4897260268451348,0.3717472118959108,0.11797881494922396,False,-10.0,Super Lig,1
Cittadella vs Palermo,O/U,Over,2.26,0.5186992791708643,0.4424778761061947,0.07622140306466962,False,-10.0,Serie B,2
Cittadella vs Palermo,1X2,Home,2.31,0.5533745549686322,0.4329004329004329,0.1204741220681993,True,13.100000000000001,Serie B,2
Northampton vs Wigan,1X2,Home,2.31,0.5268976789806681,0.4329004329004329,0.09399724608023519,False,-10.0,League One,3
Carlisle vs Oxford,1X2,Home,3.33,0.3696664708988268,0.3003003003003003,0.06936617059852651,False,-10.0,League One,3
Accrington vs Gillingham,1X2,Home,2.32,0.4926310186198447,0.4310344827586207,0.06159653586122399,False,-10.0,League Two,4
Tranmere vs Milton Keynes Dons,O/U,Under,2.18,0.50572392404374,0.4587155963302752,0.047008327713464804,False,-10.0,League Two,4
Ath Bilbao vs Sociedad,O/U,Over,2.17,0.5420882991865739,0.4608294930875576,0.08125880609901626,True,11.7,La Liga,1
Bastia vs Angers,1X2,Home,3.34,0.38028022352454216,0.29940119760479045,0.08087902591975171,True,23.4,Ligue 2,2
Crawley Town vs Salford,O/U,Under,2.28,0.4854599919077074,0.4385964912280702,0.04686350067963718,True,12.799999999999997,League Two,4
Crewe vs Swindon,O/U,Under,2.51,0.472010188906383,0.39840637450199207,0.07360381440439095,False,-10.0,League Two,4
Grimsby vs Notts County,1X2,Home,2.65,0.4479105586822165,0.37735849056603776,0.07055206811617876,False,-10.0,League Two,4
QPR vs Watford,1X2,Home,2.98,0.48874072586579176,0.33557046979865773,0.15317025606713403,False,-10.0,Championship,2
Porto vs Sp Braga,1X2,Away,4.2,0.4102126114137652,0.23809523809523808,0.1721173733185271,False,-10.0,Liga Portugal,1
Wigan vs Reading,O/U,Under,2.06,0.5432670104318996,0.4854368932038835,0.05783011722801612,True,10.600000000000001,League One,3
Schalke 04 vs Hamburg,O/U,Under,2.67,0.46399342840009206,0.37453183520599254,0.08946159319409952,True,16.7,2. Bundesliga,2
Reggiana vs Como,O/U,Over,2.51,0.46371735757000687,0.39840637450199207,0.0653109830680148,True,15.099999999999998,Serie B,2
Lamia vs Kifisia,O/U,Over,2.6,0.48316963734646934,0.3846153846153846,0.09855425273108476,True,16.0,Super League,1
Blackburn vs Huddersfield,O/U,Under,2.31,0.500631755691241,0.4329004329004329,0.06773132279080807,True,13.100000000000001,Championship,2
Ferrol vs Oviedo,O/U,Over,2.64,0.4659560610815744,0.3787878787878788,0.0871681822936956,True,16.400000000000002,Segunda Division,2
Club Brugge vs Westerlo,O/U,Under,2.66,0.4875056526550612,0.37593984962406013,0.11156580303100105,False,-10.0,Jupiler Pro League,1
FC Koln vs Dortmund,O/U,Under,2.49,0.48209210269671,0.4016064257028112,0.0804856769938988,False,-10.0,Bundesliga,1
Sheffield Weds vs Coventry,1X2,Home,3.12,0.40279389048388053,0.3205128205128205,0.08228106997106005,False,-10.0,Championship,2
QPR vs Millwall,1X2,Home,2.53,0.4846801083662112,0.3952569169960475,0.08942319137016375,True,15.299999999999997,Championship,2
Espanol vs Villarreal B,O/U,Under,2.0,0.5649824315094634,0.5,0.06498243150946337,False,-10.0,Segunda Division,2
Magdeburg vs Wehen,O/U,Under,2.48,0.4844218823429165,0.40322580645161293,0.08119607589130357,True,14.8,2. Bundesliga,2
Pau FC vs St Etienne,1X2,Home,2.7,0.4593122129398777,0.37037037037037035,0.08894184256950732,False,-10.0,Ligue 2,2
Pendikspor vs Kasimpasa,O/U,Under,2.34,0.5125610490236947,0.4273504273504274,0.08521062167326732,False,-10.0,Super Lig,1
Bari vs Reggiana,O/U,Over,2.45,0.4817403803668654,0.4081632653061224,0.07357711506074299,False,-10.0,Serie B,2
Osnabruck vs Paderborn,O/U,Under,2.46,0.4702745273459171,0.4065040650406504,0.06377046230526673,True,14.6,2. Bundesliga,2
Wehen vs Hertha,O/U,Under,2.38,0.5081011325123833,0.42016806722689076,0.08793306528549255,False,-10.0,2. Bundesliga,2
Walsall vs Sutton,1X2,Home,1.81,0.5889963490939158,0.5524861878453039,0.03651016124861195,False,-10.0,League Two,4
Milton Keynes Dons vs Gillingham,1X2,Home,1.97,0.5525868180521116,0.5076142131979695,0.04497260485414212,True,9.7,League Two,4
Forest Green vs Accrington,1X2,Away,2.69,0.45245550742979956,0.3717472118959108,0.08070829553388875,True,16.9,League Two,4
Crewe vs Salford,O/U,Under,2.18,0.500043604966034,0.4587155963302752,0.04132800863575875,False,-10.0,League Two,4
Eldense vs Espanol,1X2,Home,3.01,0.4437534856069185,0.33222591362126247,0.11152757198565605,True,20.099999999999998,Segunda Division,2
Genoa vs Lecce,O/U,Over,2.62,0.4779702507119135,0.38167938931297707,0.09629086139893644,True,16.200000000000003,Serie A,1
PAOK vs Panathinaikos,O/U,Over,2.04,0.5768388330441936,0.49019607843137253,0.08664275461282106,True,10.4,Super League,1
PAOK vs Panathinaikos,1X2,Home,2.29,0.5713215672696779,0.4366812227074236,0.13464034456225427,True,12.9,Super League,1
Cittadella vs Sampdoria,O/U,Over,2.38,0.4932049479764349,0.42016806722689076,0.07303688074954412,True,13.799999999999999,Serie B,2
Heerenveen vs AZ Alkmaar,1X2,Home,3.39,0.5017700097840586,0.2949852507374631,0.2067847590465955,False,-10.0,Eredivisie,1
Olympiakos vs Giannina,O/U,Under,2.36,0.5125351485737896,0.42372881355932207,0.0888063350144675,False,-10.0,Super League,1
Aston Villa vs Newcastle,1X2,Home,1.86,0.6447351165958518,0.5376344086021505,0.1071007079937013,False,-10.0,Premier League,1
Sutton vs Harrogate,1X2,Away,2.63,0.44465248668730617,0.3802281368821293,0.06442434980517686,True,16.299999999999997,League Two,4
Sheffield Weds vs Watford,1X2,Home,2.69,0.48470859588979354,0.3717472118959108,0.11296138399388272,False,-10.0,Championship,2
Liverpool vs Chelsea,1X2,Home,1.58,0.7895439389685774,0.6329113924050632,0.15663254656351422,True,5.800000000000001,Premier League,1
Wolves vs Man United,1X2,Home,2.7,0.49604234857088597,0.37037037037037035,0.12567197820051562,False,-10.0,Premier League,1
Mechelen vs Anderlecht,1X2,Home,3.24,0.5141727452706757,0.30864197530864196,0.20553076996203373,False,-10.0,Jupiler Pro League,1
Ath Bilbao vs Mallorca,O/U,Over,2.24,0.5283710224132262,0.4464285714285714,0.0819424509846548,True,12.400000000000002,La Liga,1
Newport County vs Swindon,1X2,Home,1.98,0.5483135179068687,0.5050505050505051,0.04326301285636358,True,9.8,League Two,4
Dunkerque vs St Etienne,1X2,Home,3.29,0.42131886791058537,0.303951367781155,0.11736750012943037,True,22.9,Ligue 2,2
Barrow vs Milton Keynes Dons,1X2,Away,2.97,0.39776683377219657,0.33670033670033667,0.061066497071859904,False,-10.0,League Two,4
Blackburn vs QPR,1X2,Away,3.69,0.3697110260285805,0.2710027100271003,0.09870831600148022,True,26.9,Championship,2
Norwich vs Coventry,O/U,Under,2.14,0.5366221296308975,0.4672897196261682,0.06933241000472928,False,-10.0,Championship,2
Cosenza vs Pisa,O/U,Over,2.48,0.47648556839624906,0.40322580645161293,0.07325976194463613,False,-10.0,Serie B,2
Hertha vs Hamburg,O/U,Under,2.67,0.4668863496373623,0.37453183520599254,0.09235451443136977,False,-10.0,2. Bundesliga,2
Nurnberg vs Osnabruck,O/U,Under,2.23,0.5134252579206875,0.4484304932735426,0.06499476464714488,False,-10.0,2. Bundesliga,2
Colchester vs Forest Green,O/U,Under,2.11,0.5218122064249965,0.47393364928909953,0.04787855713589695,False,-10.0,League Two,4
Exeter vs Bristol Rvs,1X2,Home,2.82,0.4368205989769065,0.3546099290780142,0.08221066989889231,False,-10.0,League One,3
Salford vs Wrexham,O/U,Under,2.27,0.48667470665848156,0.44052863436123346,0.0461460722972481,False,-10.0,League Two,4
Tranmere vs Crewe,O/U,Under,2.27,0.4892410338356261,0.44052863436123346,0.048712399474392654,True,12.7,League Two,4
Tranmere vs Crewe,1X2,Home,2.15,0.5344999717423282,0.46511627906976744,0.06938369267256078,False,-10.0,League Two,4
Oviedo vs Eldense,O/U,Over,2.56,0.4819353255022794,0.390625,0.09131032550227941,False,-10.0,Segunda Division,2
Espanol vs Levante,1X2,Away,4.29,0.3382424866926166,0.2331002331002331,0.1051422535923835,False,-10.0,Segunda Division,2
Real Madrid vs Ath Madrid,1X2,Home,1.76,0.7491066590373107,0.5681818181818182,0.18092484085549243,False,-10.0,La Liga,1
Pendikspor vs Ad. Demirspor,O/U,Under,2.15,0.551759342569285,0.46511627906976744,0.08664306349951761,False,-10.0,Super Lig,1
Ferrol vs Eibar,O/U,Over,2.37,0.49844681870771834,0.42194092827004215,0.0765058904376762,False,-10.0,Segunda Division,2
Inter vs Juventus,O/U,Over,2.26,0.5315710474175924,0.4424778761061947,0.08909317131139771,False,-10.0,Serie A,1
Estoril vs Estrela,1X2,Home,1.98,0.5920328704335616,0.5050505050505051,0.08698236538305648,True,9.8,Liga Portugal,1
Bournemouth vs Nott'm Forest,1X2,Home,1.7,0.7132505101991512,0.5882352941176471,0.12501521608150412,False,-10.0,Premier League,1
Ad. Demirspor vs Kasimpasa,O/U,Under,2.49,0.4886920834769575,0.4016064257028112,0.08708565777414629,False,-10.0,Super Lig,1
Hamburg vs Hannover,O/U,Under,2.63,0.45504495027207936,0.3802281368821293,0.07481681338995005,False,-10.0,2. Bundesliga,2
Crewe vs Crawley Town,O/U,Under,2.28,0.5001871320947754,0.4385964912280702,0.06159064086670518,True,12.799999999999997,League Two,4
Sunderland vs Plymouth,O/U,Under,2.3,0.4980321294596919,0.4347826086956522,0.06324952076403967,False,-10.0,Championship,2
Wrexham vs Bradford,1X2,Away,4.29,0.30957592757746305,0.2331002331002331,0.07647569447722996,True,32.9,League Two,4
Valenciennes vs Laval,1X2,Home,3.22,0.40826091592899433,0.3105590062111801,0.09770190971781423,False,-10.0,Ligue 2,2
Swindon vs Salford,O/U,Under,2.18,0.5191483961904486,0.4587155963302752,0.060432799860173414,True,11.8,League Two,4
Doncaster vs Tranmere,1X2,Away,2.91,0.4141591580936613,0.3436426116838488,0.07051654640981248,False,-10.0,League Two,4
Wigan vs Exeter,1X2,Away,3.46,0.379335931745064,0.28901734104046245,0.09031859070460158,True,24.6,League One,3
QPR vs Norwich,1X2,Home,2.69,0.4544412010886311,0.3717472118959108,0.08269398919272031,False,-10.0,Championship,2
Barnsley vs Leyton Orient,1X2,Away,3.27,0.39923384073898516,0.3058103975535168,0.09342344318546836,False,-10.0,League One,3
Olympiakos vs OFI Crete,O/U,Under,2.44,0.5061892937078398,0.4098360655737705,0.09635322813406932,False,-10.0,Super League,1
Pisa vs Sampdoria,O/U,Over,2.21,0.5208294183695572,0.45248868778280543,0.06834073058675177,False,-10.0,Serie B,2
Port Vale vs Stevenage,1X2,Home,3.3,0.3763882740063389,0.30303030303030304,0.07335797097603586,False,-10.0,League One,3
Sp Gijon vs Oviedo,O/U,Over,2.7,0.46416701077918754,0.37037037037037035,0.09379664040881719,False,-10.0,Segunda Division,2
Sp Gijon vs Oviedo,1X2,Away,3.36,0.4074240187147836,0.2976190476190476,0.109804971095736,False,-10.0,Segunda Division,2
Aston Villa vs Man United,1X2,Home,2.17,0.5922229809105892,0.4608294930875576,0.13139348782303162,False,-10.0,Premier League,1
Montpellier vs Lyon,1X2,Home,3.05,0.4549211597470645,0.3278688524590164,0.12705230728804806,False,-10.0,Ligue 1,1
Newport County vs Notts County,O/U,Under,2.3,0.5063041774866235,0.4347826086956522,0.07152156879097127,False,-10.0,League Two,4
Newport County vs Notts County,1X2,Home,2.58,0.4422156650794028,0.38759689922480617,0.05461876585459663,False,-10.0,League Two,4
Cheltenham vs Blackpool,1X2,Home,3.37,0.38594894879818986,0.29673590504451036,0.0892130437536795,True,23.700000000000003,League One,3
Fleetwood Town vs Reading,O/U,Under,1.99,0.556871365314485,0.5025125628140703,0.054358802500414694,True,9.9,League One,3
Accrington vs AFC Wimbledon,1X2,Home,2.82,0.41852498437170227,0.3546099290780142,0.06391505529368807,True,18.2,League Two,4
Birmingham vs Blackburn,O/U,Under,2.39,0.4910991123616988,0.41841004184100417,0.07268907052069462,True,13.900000000000002,Championship,2
Swansea vs Leeds,O/U,Under,2.22,0.5390618162293144,0.4504504504504504,0.08861136577886397,False,-10.0,Championship,2
Plymouth vs Coventry,1X2,Home,3.44,0.37899539271760874,0.29069767441860467,0.08829771829900407,False,-10.0,Championship,2
Kasimpasa vs Karagumruk,1X2,Home,2.51,0.5454536299947097,0.39840637450199207,0.14704725549271763,False,-10.0,Super Lig,1
Portsmouth vs Reading,O/U,Under,2.14,0.5507401554725901,0.4672897196261682,0.08345043584642192,False,-10.0,League One,3
Newcastle vs Bournemouth,1X2,Away,3.83,0.39936122093338744,0.2610966057441253,0.13826461518926214,False,-10.0,Premier League,1
Oviedo vs Burgos,O/U,Over,2.62,0.476870733978645,0.38167938931297707,0.09519134466566792,True,16.200000000000003,Segunda Division,2
Catanzaro vs Sudtirol,O/U,Over,2.46,0.46984495744502064,0.4065040650406504,0.06334089240437024,True,14.6,Serie B,2
Huddersfield vs Hull,1X2,Home,3.14,0.4067599218459736,0.3184713375796178,0.08828858426635577,False,-10.0,Championship,2
Hansa Rostock vs Hamburg,O/U,Under,2.51,0.45978843853269624,0.39840637450199207,0.061382064030704175,False,-10.0,2. Bundesliga,2
Plymouth vs Leeds,O/U,Under,2.66,0.502140605195969,0.37593984962406013,0.1262007555719089,True,16.6,Championship,2
Bari vs FeralpiSalo,1X2,Away,4.05,0.33930525717165666,0.2469135802469136,0.09239167692474307,False,-10.0,Serie B,2
Salford vs Barrow,1X2,Home,2.58,0.49108944814305666,0.38759689922480617,0.1034925489182505,True,15.8,League Two,4
Wrexham vs Notts County,O/U,Under,2.35,0.48827540679307846,0.425531914893617,0.06274349189946143,True,13.5,League Two,4
Elversberg vs Osnabruck,O/U,Under,2.33,0.5094490106018345,0.4291845493562232,0.08026446124561126,False,-10.0,2. Bundesliga,2
PAOK vs Olympiakos,O/U,Over,2.05,0.5833600435775941,0.48780487804878053,0.09555516552881355,True,10.499999999999998,Super League,1
PAOK vs Olympiakos,1X2,Home,2.08,0.670004445943888,0.4807692307692307,0.18923521517465725,False,-10.0,Super League,1
Sheffield United vs Brighton,O/U,Under,2.42,0.5166906045468426,0.4132231404958678,0.10346746405097479,False,-10.0,Premier League,1
Brest vs Marseille,1X2,Home,2.53,0.5528488486374437,0.3952569169960475,0.15759193164139618,True,15.299999999999997,Ligue 1,1
Pendikspor vs Trabzonspor,1X2,Home,3.13,0.44383414559775,0.3194888178913738,0.12434532770637619,False,-10.0,Super Lig,1
Tenerife vs Eldense,1X2,Away,4.48,0.3410175233073782,0.2232142857142857,0.11780323759309252,False,-10.0,Segunda Division,2
Ath Bilbao vs Girona,1X2,Home,1.98,0.5943593480068233,0.5050505050505051,0.08930884295631825,True,9.8,La Liga,1
Ipswich vs Rotherham,O/U,Under,2.36,0.5142968689876481,0.42372881355932207,0.09056805542832608,False,-10.0,Championship,2
Gillingham vs Stockport,1X2,Home,2.99,0.41641061684360114,0.33444816053511706,0.08196245630848409,False,-10.0,League Two,4
Milton Keynes Dons vs Wrexham,1X2,Home,2.26,0.5042029369139658,0.4424778761061947,0.06172506080777107,False,-10.0,League Two,4
Valladolid vs Oviedo,O/U,Over,2.64,0.4795755465495387,0.3787878787878788,0.10078766776165993,True,16.400000000000002,Segunda Division,2
Valladolid vs Oviedo,1X2,Away,3.64,0.3943270146718896,0.2747252747252747,0.11960173994661488,False,-10.0,Segunda Division,2
Holstein Kiel vs St Pauli,1X2,Home,2.98,0.43465145607595473,0.33557046979865773,0.099080986277297,False,-10.0,2. Bundesliga,2
Leeds vs Leicester,1X2,Home,2.12,0.5645463260199735,0.4716981132075471,0.09284821281242633,True,11.200000000000001,Championship,2
Stevenage vs Wycombe,1X2,Away,3.9,0.3225856562927677,0.25641025641025644,0.06617539988251125,False,-10.0,League One,3
Stockport vs Swindon,O/U,Under,2.27,0.5056629734905728,0.44052863436123346,0.0651343391293393,True,12.7,League Two,4
Notts County vs Crewe,O/U,Under,2.4,0.5009771265089595,0.4166666666666667,0.08431045984229285,False,-10.0,League Two,4
Gillingham vs Wrexham,1X2,Home,2.75,0.47941722583576907,0.36363636363636365,0.11578086219940542,True,17.5,League Two,4
Burton vs Northampton,1X2,Home,2.6,0.44716609002728225,0.3846153846153846,0.06255070541189767,False,-10.0,League One,3
